,Release Date,Movie,Budget,Domestic Gross,Worldwide Gross,Year,Week,Dom_Profits,WW_Profits,movie_name,genre,%ROI
1052,2015-06-05,United Passions,30000000,918,168832,2015,23,-29999082,-29831168,United Passions,Drama,-0.9999694
1053,2010-12-31,Konferenz der Tiere,30000000,0,53048539,2010,52,-30000000,23048539,Konferenz der Tiere,Adventure,-1.0
1054,2015-12-01,Grace of Monaco,30000000,0,25199891,2015,49,-30000000,-4800109,Grace of Monaco,Drama,-1.0
1055,2016-03-08,Savva. Serdtse voyna,30000000,0,5015080,2016,10,-30000000,-24984920,Savva. Serdtse voyna,Adventure,-1.0
1056,2007-12-14,Goodbye Bafana,30000000,0,2717302,2007,50,-30000000,-27282698,Goodbye Bafana,Drama,-1.0
1057,2013-12-31,Space Pirate Captain Harlock,30000000,0,310985,2013,1,-30000000,-29689015,Space Pirate Captain Harlock,Adventure,-1.0
1058,2017-02-24,Collide,29200000,2280004,5466698,2017,8,-26919996,-23733302,Collide,Action,-0.9219176712328767
1059,2015-05-15,Pitch Perfect 2,29000000,184296230,287625468,2015,20,155296230,258625468,Pitch Perfect 2,Comedy,5.355042413793104
1060,2018-09-28,Night School,29000000,77339130,103008792,2018,39,48339130,74008792,Night School,Comedy,1.666866551724138
1061,2016-04-08,The Boss,29000000,63077560,78652207,2016,14,34077560,49652207,The Boss,Comedy,1.1750882758620689
1062,2017-08-18,Logan Lucky,29000000,27778642,44264271,2017,33,-1221358,15264271,Logan Lucky,Comedy,-0.042115793103448276
1063,2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,2016,32,-1616230,27000339,Florence Foster Jenkins,Drama,-0.05573206896551724
1064,2008-12-05,Frost/Nixon,29000000,18622031,28452945,2008,49,-10377969,-547055,Frost/Nixon,Drama,-0.357861
1065,2009-08-26,Taking Woodstock,29000000,7460204,10066366,2009,35,-21539796,-18933634,Taking Woodstock,Drama,-0.7427515862068965
1066,2015-08-14,Straight Outta Compton,28000000,161197785,202182981,2015,33,133197785,174182981,Straight Outta Compton,Drama,4.75706375
1067,2017-07-21,Girls Trip,28000000,115108515,140886353,2017,29,87108515,112886353,Girls Trip,Comedy,3.111018392857143
1068,2017-11-01,A Bad Moms Christmas,28000000,72110659,127710550,2017,44,44110659,99710550,A Bad Moms Christmas,Comedy,1.5753806785714286
1069,2013-02-14,Safe Haven,28000000,71399120,94050951,2013,7,43399120,66050951,Safe Haven,Drama,1.5499685714285714
1070,2015-12-11,The Big Short,28000000,70259870,133162752,2015,50,42259870,105162752,The Big Short,Drama,1.5092810714285714
1071,2008-11-07,Role Models,28000000,67300955,94500826,2008,45,39300955,66500826,Role Models,Comedy,1.4036055357142858
1072,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,66954149,101379287,2014,41,38954149,73379287,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Adventure,1.391219607142857
1073,2013-01-28,Last Vegas,28000000,63914167,112914167,2013,5,35914167,84914167,Last Vegas,Comedy,1.2826488214285714
1074,2018-06-15,Tag,28000000,54730625,77026186,2018,24,26730625,49026186,Tag,Comedy,0.9546651785714285
1075,2010-04-16,Kick-Ass,28000000,48071303,97531134,2010,15,20071303,69531134,Kick-Ass,Black Comedy,0.71683225
1076,2007-07-27,No Reservations,28000000,43107979,91943956,2007,30,15107979,63943956,No Reservations,Romantic Comedy,0.5395706785714286
1077,2011-08-12,30 Minutes or Less,28000000,37053924,40966716,2011,32,9053924,12966716,30 Minutes or Less,Comedy,0.3233544285714286
1078,2014-02-21,3 Days to Kill,28000000,30697999,38959900,2014,8,2697999,10959900,3 Days to Kill,Thriller/Suspense,0.09635710714285714
1079,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,2013,33,795985,35129909,Kick-Ass 2,Action,0.028428035714285715
1080,2007-10-12,We Own the Night,28000000,28563179,55307857,2007,41,563179,27307857,We Own the Night,Drama,0.020113535714285716
1081,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,2014,38,-1982315,34108587,A Walk Among the Tombstones,Action,-0.07079696428571429
1082,2010-01-15,The Spy Next Door,28000000,24307106,46752858,2010,2,-3692894,18752858,The Spy Next Door,Adventure,-0.13188907142857142
1083,2014-04-25,Brick Mansions,28000000,20396829,73421224,2014,17,-7603171,45421224,Brick Mansions,Action,-0.2715418214285714
1084,2006-05-12,Just My Luck,28000000,17326650,38159905,2006,19,-10673350,10159905,Just My Luck,Romantic Comedy,-0.38119107142857145
1085,2015-08-21,American Ultra,28000000,14439985,30295028,2015,34,-13560015,2295028,American Ultra,Black Comedy,-0.48428625
1086,2016-02-05,Pride and Prejudice and Zombies,28000000,10907291,16638300,2016,5,-17092709,-11361700,Pride and Prejudice and Zombies,Black Comedy,-0.6104538928571429
1087,2015-10-30,Our Brand is Crisis,28000000,7002261,8594558,2015,44,-20997739,-19405442,Our Brand is Crisis,Drama,-0.74991925
1088,2008-10-03,How to Lose Friends & Alienate People,28000000,2775593,12031443,2008,40,-25224407,-15968557,How to Lose Friends & Alienate People,Comedy,-0.9008716785714286
1089,2007-12-31,Alatriste,28000000,0,22860477,2007,1,-28000000,-5139523,Alatriste,Adventure,-1.0
1090,2007-06-01,Knocked Up,27500000,148761765,219265952,2007,22,121261765,191765952,Knocked Up,Romantic Comedy,4.409518727272728
1091,2009-06-26,My Sister's Keeper,27500000,49200230,96673002,2009,26,21700230,69173002,My Sister's Keeper,Drama,0.7890992727272728
1092,2008-02-08,Welcome Home Roscoe Jenkins,27500000,42436517,43607627,2008,6,14936517,16107627,Welcome Home Roscoe Jenkins,Comedy,0.5431460727272728
1093,2012-01-13,Joyful Noise,27500000,30932113,31157914,2012,2,3432113,3657914,Joyful Noise,Musical,0.1248041090909091
1094,2006-12-25,Notes on a Scandal,27500000,17510118,50578411,2006,52,-9989882,23078411,Notes on a Scandal,Drama,-0.36326843636363637
1095,2007-10-19,Rendition,27500000,9736045,26939925,2007,42,-17763955,-560075,Rendition,Thriller/Suspense,-0.645962
1096,2011-10-28,Anonymous,27500000,4463292,15815509,2011,43,-23036708,-11684491,Anonymous,Thriller/Suspense,-0.8376984727272727
1097,2011-03-18,Limitless,27000000,79249455,155564919,2011,11,52249455,128564919,Limitless,Thriller/Suspense,1.935165
1098,2008-08-06,The Sisterhood of the Traveling Pants 2,27000000,44089964,44270131,2008,32,17089964,17270131,The Sisterhood of the Traveling Pants 2,Adventure,0.6329616296296297
1099,2016-05-13,Money Monster,27000000,41012075,93466095,2016,19,14012075,66466095,Money Monster,Thriller/Suspense,0.5189657407407408
1100,2011-08-19,Spy Kids: All the Time in the World,27000000,38536376,80681183,2011,33,11536376,53681183,Spy Kids: All the Time in the World,Adventure,0.4272731851851852
1101,2006-04-07,Lucky Number Slevin,27000000,22495466,55495466,2006,14,-4504534,28495466,Lucky Number Slevin,Thriller/Suspense,-0.1668345925925926
1102,2008-09-19,The Duchess,27000000,13848978,45160110,2008,38,-13151022,18160110,The Duchess,Drama,-0.4870748888888889
1103,2010-10-01,Case 39,27000000,13261851,28773827,2010,39,-13738149,1773827,Case 39,Horror,-0.5088203333333333
1104,2007-11-02,Martian Child,27000000,7500310,9352089,2007,44,-19499690,-17647911,Martian Child,Drama,-0.7222107407407408
1105,2008-10-17,What Just Happened,27000000,1090947,2412123,2008,42,-25909053,-24587877,What Just Happened,Comedy,-0.9595945555555555
1106,2009-01-16,Paul Blart: Mall Cop,26000000,146336178,185904750,2009,3,120336178,159904750,Paul Blart: Mall Cop,Adventure,4.628314538461538
1107,2008-08-06,Pineapple Express,26000000,87341380,102404019,2008,32,61341380,76404019,Pineapple Express,Comedy,2.359283846153846
1108,2013-04-26,Pain & Gain,26000000,49875291,81275291,2013,17,23875291,55275291,Pain & Gain,Action,0.918280423076923
1109,2010-01-22,Legion,26000000,40168080,67647574,2010,3,14168080,41647574,Legion,Thriller/Suspense,0.5449261538461538
1110,2012-08-29,Lawless,26000000,37397291,54393687,2012,35,11397291,28393687,Lawless,Drama,0.43835734615384614
1111,2009-12-04,Brothers,26000000,28544157,45043870,2009,49,2544157,19043870,Brothers,Drama,0.0978521923076923
1112,2009-12-04,Brothers,26000000,28544157,45043870,2009,49,2544157,19043870,Brothers,Action,0.0978521923076923
1113,2014-10-17,The Best of Me,26000000,26766213,41059418,2014,42,766213,15059418,The Best of Me,Drama,0.02946973076923077
1114,2012-04-27,The Raven,26000000,16008272,30601801,2012,17,-9991728,4601801,The Raven,Thriller/Suspense,-0.3842972307692308
1115,2015-07-10,Self/Less,26000000,12279691,33667319,2015,28,-13720309,7667319,Self/Less,Thriller/Suspense,-0.5277041923076923
1116,2013-10-18,The Fifth Estate,26000000,3254172,6154172,2013,42,-22745828,-19845828,The Fifth Estate,Drama,-0.8748395384615385
1117,2014-03-21,Blood Ties,26000000,42472,2923959,2014,12,-25957528,-23076041,Blood Ties,Drama,-0.9983664615384615
1118,2015-06-30,Viy,26000000,0,34246770,2015,27,-26000000,8246770,Viy,Adventure,-1.0
1119,2015-03-17,Accidental Love,26000000,0,135436,2015,12,-26000000,-25864564,Accidental Love,Comedy,-1.0
1120,2008-10-17,W.,25100000,25534493,28575778,2008,42,434493,3475778,W.,Drama,0.017310478087649402
1121,2011-08-10,The Help,25000000,169705587,213120004,2011,32,144705587,188120004,The Help,Drama,5.78822348
1122,2016-12-25,Hidden Figures,25000000,169607287,231771716,2016,51,144607287,206771716,Hidden Figures,Drama,5.78429148
1123,2008-12-12,Gran Torino,25000000,148095302,274543085,2008,50,123095302,249543085,Gran Torino,Drama,4.92381208
1124,2009-01-30,Taken,25000000,145000989,226941585,2009,5,120000989,201941585,Taken,Thriller/Suspense,4.80003956
1125,2014-01-17,Ride Along,25000000,134202565,153733800,2014,3,109202565,128733800,Ride Along,Comedy,4.3681026
1126,2007-02-16,Bridge to Terabithia,25000000,82234139,137984788,2007,7,57234139,112984788,Bridge to Terabithia,Drama,2.28936556
1127,2008-01-18,Cloverfield,25000000,80048433,171302226,2008,3,55048433,146302226,Cloverfield,Action,2.20193732
1128,2010-02-05,Dear John,25000000,80014842,142033509,2010,5,55014842,117033509,Dear John,Drama,2.20059368
1129,2012-12-25,Parental Guidance,25000000,77267296,120832383,2012,52,52267296,95832383,Parental Guidance,Adventure,2.09069184
1130,2007-11-09,No Country for Old Men,25000000,74273505,164035753,2007,45,49273505,139035753,No Country for Old Men,Action,1.9709402
1131,2011-01-21,No Strings Attached,25000000,70662220,149228078,2011,3,45662220,124228078,No Strings Attached,Romantic Comedy,1.8264888
1132,2012-01-13,Contraband,25000000,66528000,98406855,2012,2,41528000,73406855,Contraband,Action,1.66112
1133,2012-04-20,The Lucky One,25000000,60457138,96633833,2012,16,35457138,71633833,The Lucky One,Drama,1.41828552
1134,2006-06-06,The Omen,25000000,54607383,119295584,2006,23,29607383,94295584,The Omen,Horror,1.18429532
1135,2006-02-10,Final Destination 3,25000000,54098051,112798051,2006,6,29098051,87798051,Final Destination 3,Horror,1.16392204
1136,2011-04-22,Madea's Big Happy Family,25000000,53345287,54160818,2011,16,28345287,29160818,Madea's Big Happy Family,Drama,1.13381148
1137,2013-12-13,Tyler Perry's A Madea Christmas,25000000,52543354,52543354,2013,50,27543354,27543354,Tyler Perry's A Madea Christmas,Comedy,1.10173416
1138,2012-01-27,The Grey,25000000,51580136,81249176,2012,4,26580136,56249176,The Grey,Thriller/Suspense,1.06320544
1139,2008-08-22,The House Bunny,25000000,48237389,71390601,2008,34,23237389,46390601,The House Bunny,Comedy,0.92949556
1140,2006-01-27,Nanny McPhee,25000000,47279279,128745578,2006,4,22279279,103745578,Nanny McPhee,Adventure,0.89117116
1141,2014-08-15,The Giver,25000000,45090374,66540205,2014,33,20090374,41540205,The Giver,Drama,0.80361496
1142,2015-11-20,The Night Before,25000000,43035725,52427346,2015,47,18035725,27427346,The Night Before,Comedy,0.721429
1143,2007-12-26,There Will Be Blood,25000000,40222514,77208711,2007,52,15222514,52208711,There Will Be Blood,Drama,0.60890056
1144,2013-12-25,August: Osage County,25000000,37738810,50738810,2013,52,12738810,25738810,August: Osage County,Black Comedy,0.5095524
1145,2014-05-16,Million Dollar Arm,25000000,36447959,39217912,2014,20,11447959,14217912,Million Dollar Arm,Drama,0.45791836
1146,2018-09-07,Peppermint,25000000,35418723,51800758,2018,36,10418723,26800758,Peppermint,Action,0.41674892
1147,2007-09-21,Good Luck Chuck,25000000,35017297,59183821,2007,38,10017297,34183821,Good Luck Chuck,Romantic Comedy,0.40069188
1148,2006-03-17,She's the Man,25000000,33889159,55279608,2006,11,8889159,30279608,She's the Man,Romantic Comedy,0.35556636
1149,2014-12-10,The Gambler,25000000,33680992,38718031,2014,50,8680992,13718031,The Gambler,Drama,0.34723968
1150,2017-02-17,Fist Fight,25000000,32187017,40286416,2017,7,7187017,15286416,Fist Fight,Comedy,0.28748068
1151,2007-11-21,August Rush,25000000,31664162,65882103,2007,47,6664162,40882103,August Rush,Drama,0.26656648
1152,2011-12-09,The Sitter,25000000,30542576,38749404,2011,49,5542576,13749404,The Sitter,Comedy,0.22170304
1153,2014-04-11,Draft Day,25000000,28842237,29847480,2014,15,3842237,4847480,Draft Day,Drama,0.15368948
1154,2017-02-03,Rings,25000000,27793018,82917283,2017,5,2793018,57917283,Rings,Horror,0.11172072
1155,2009-05-22,Dance Flick,25000000,25794018,32224624,2009,21,794018,7224624,Dance Flick,Comedy,0.03176072
1156,2011-08-26,Don't Be Afraid of the Dark,25000000,24046682,39126427,2011,34,-953318,14126427,Don't Be Afraid of the Dark,Horror,-0.03813272
1157,2010-04-23,The Losers,25000000,23591432,29863840,2010,16,-1408568,4863840,The Losers,Action,-0.05634272
1158,2009-04-24,Fighting,25000000,23091010,32831707,2009,17,-1908990,7831707,Fighting,Action,-0.0763596
1159,2007-08-24,War,25000000,22486409,40686409,2007,34,-2513591,15686409,War,Action,-0.10054364
1160,2011-02-11,The Eagle,25000000,19490041,38993548,2011,6,-5509959,13993548,The Eagle,Action,-0.22039836
1161,2015-08-05,Shaun the Sheep,25000000,19375982,101925161,2015,32,-5624018,76925161,Shaun the Sheep,Adventure,-0.22496072
1162,2011-09-02,Shark Night 3D,25000000,18877153,18877153,2011,35,-6122847,-6122847,Shark Night 3D,Horror,-0.24491388
1163,2017-03-24,CHiPS,25000000,18600152,23190292,2017,12,-6399848,-1809708,CHiPS,Action,-0.25599392
1164,2017-12-22,Father Figures,25000000,17501244,21038441,2017,51,-7498756,-3961559,Father Figures,Comedy,-0.29995024
1165,2008-04-04,The Ruins,25000000,17432844,22910563,2008,14,-7567156,-2089437,The Ruins,Horror,-0.30268624
1166,2013-10-25,The Counselor,25000000,16973715,71009334,2013,43,-8026285,46009334,The Counselor,Thriller/Suspense,-0.3210514
1167,2006-12-08,Unaccompanied Minors,25000000,16655224,21970831,2006,49,-8344776,-3029169,Unaccompanied Minors,Adventure,-0.33379104
1168,2009-11-06,The Box,25000000,15051977,34356760,2009,45,-9948023,9356760,The Box,Thriller/Suspense,-0.39792092
1169,2010-10-08,My Soul to Take,25000000,14744435,16727470,2010,40,-10255565,-8272530,My Soul to Take,Horror,-0.4102226
1170,2008-08-15,Fly Me To the Moon,25000000,14543943,43530281,2008,33,-10456057,18530281,Fly Me To the Moon,Adventure,-0.41824228
1171,2007-08-03,Hot Rod,25000000,13938332,14334401,2007,31,-11061668,-10665599,Hot Rod,Comedy,-0.44246672
1172,2011-09-09,Warrior,25000000,13657115,24215385,2011,36,-11342885,-784615,Warrior,Drama,-0.4537154
1173,2017-09-22,Battle of the Sexes,25000000,12638526,18445379,2017,38,-12361474,-6554621,Battle of the Sexes,Drama,-0.49445896
1174,2012-12-21,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,2012,51,-12487138,3012862,Cirque du Soleil: Worlds Away,Drama,-0.49948552
1175,2015-11-13,The 33,25000000,12227722,28400715,2015,46,-12772278,3400715,The 33,Drama,-0.51089112
1176,2011-04-15,The Conspirator,25000000,11538204,15907411,2011,15,-13461796,-9092589,The Conspirator,Drama,-0.53847184
1177,2008-03-28,Stop-Loss,25000000,10915744,11229035,2008,13,-14084256,-13770965,Stop-Loss,Drama,-0.56337024
1178,2011-09-16,Straw Dogs,25000000,10324441,11253821,2011,37,-14675559,-13746179,Straw Dogs,Thriller/Suspense,-0.58702236
1179,2009-11-25,The Road,25000000,8114270,29206732,2009,48,-16885730,4206732,The Road,Drama,-0.6754292
1180,2018-10-12,Beautiful Boy,25000000,7634767,13223014,2018,41,-17365233,-11776986,Beautiful Boy,Drama,-0.69460932
1181,2007-04-06,The Hoax,25000000,7164995,7164995,2007,14,-17835005,-17835005,The Hoax,Drama,-0.7134002
1182,2008-04-25,Deception,25000000,4598506,12850033,2008,17,-20401494,-12149967,Deception,Thriller/Suspense,-0.81605976
1183,2008-10-03,Blindness,25000000,3073392,20052958,2008,40,-21926608,-4947042,Blindness,Thriller/Suspense,-0.87706432
1184,2011-12-16,Carnage,25000000,2546747,38112154,2011,50,-22453253,13112154,Carnage,Drama,-0.89813012
1185,2017-09-01,Tulip Fever,25000000,2455635,6792768,2017,35,-22544365,-18207232,Tulip Fever,Drama,-0.9017746
1186,2006-01-06,BloodRayne,25000000,2405420,3711633,2006,1,-22594580,-21288367,BloodRayne,Action,-0.9037832
1187,2015-11-20,Legend,25000000,1872994,42425450,2015,47,-23127006,17425450,Legend,Thriller/Suspense,-0.92508024
1188,2009-11-20,Bad Lieutenant: Port of Call New Orleans,25000000,1702112,12413949,2009,47,-23297888,-12586051,Bad Lieutenant: Port of Call New Orleans,Drama,-0.93191552
1189,2016-01-29,Jane Got a Gun,25000000,1513793,3771345,2016,4,-23486207,-21228655,Jane Got a Gun,Western,-0.93944828
1190,2009-11-25,Me and Orson Welles,25000000,1190003,1190003,2009,48,-23809997,-23809997,Me and Orson Welles,Drama,-0.95239988
1191,2013-03-22,On the Road,25000000,720828,9313302,2013,12,-24279172,-15686698,On the Road,Drama,-0.97116688
1192,2012-08-24,Les petits mouchoirs,25000000,205505,48530887,2012,34,-24794495,23530887,Les petits mouchoirs,Comedy,-0.9917798
1193,2010-06-30,Love Ranch,25000000,137885,146149,2010,26,-24862115,-24853851,Love Ranch,Drama,-0.9944846
1194,2015-04-24,Yi ge ren de wu lin,25000000,129115,129115,2015,17,-24870885,-24870885,Yi ge ren de wu lin,Action,-0.9948354
1195,2010-12-31,Sammy's avonturen: De geheime doorgang,25000000,0,71594792,2010,52,-25000000,46594792,Sammy's avonturen: De geheime doorgang,Adventure,-1.0
1196,2010-12-31,Belka i Strelka. Zvezdnye sobaki,25000000,0,9445081,2010,52,-25000000,-15554919,Belka i Strelka. Zvezdnye sobaki,Adventure,-1.0
1197,2017-12-31,Matilda,25000000,0,9370285,2017,52,-25000000,-15629715,Matilda,Drama,-1.0
1198,2011-07-08,Ironclad,25000000,0,5297411,2011,27,-25000000,-19702589,Ironclad,Action,-1.0
1199,2015-03-10,Red Sky,25000000,0,91116,2015,11,-25000000,-24908884,Red Sky,Action,-1.0
1200,2012-11-09,Dangerous Liaisons,24200000,17000,10447579,2012,45,-24183000,-13752421,Dangerous Liaisons,Drama,-0.9992975206611571
1201,2006-12-20,Rocky Balboa,24000000,70269899,156229050,2006,51,46269899,132229050,Rocky Balboa,Drama,1.9279124583333334
1202,2014-06-20,Think Like a Man Too,24000000,65028687,70027933,2014,25,41028687,46027933,Think Like a Man Too,Romantic Comedy,1.709528625
1203,2016-12-16,Fences,24000000,57682904,64282881,2016,50,33682904,40282881,Fences,Drama,1.4034543333333334
1204,2011-10-14,Footloose,24000000,51802742,62989834,2011,41,27802742,38989834,Footloose,Musical,1.1584475833333334
1205,2017-04-07,Going in Style,24000000,45018541,78672579,2017,14,21018541,54672579,Going in Style,Comedy,0.8757725416666666
1206,2007-11-21,Hitman,24000000,39687694,99135571,2007,47,15687694,75135571,Hitman,Action,0.6536539166666666
1207,2009-11-06,The Men Who Stare at Goats,24000000,32428195,67348218,2009,45,8428195,43348218,The Men Who Stare at Goats,Black Comedy,0.35117479166666665
1208,2008-10-31,Zack and Miri Make a Porno,24000000,31457946,36856306,2008,44,7457946,12856306,Zack and Miri Make a Porno,Comedy,0.31074775
1209,2010-08-20,Piranha 3D,24000000,25003155,83660160,2010,33,1003155,59660160,Piranha 3D,Horror,0.041798125
1210,2010-11-24,Faster,24000000,23240020,35792945,2010,47,-759980,11792945,Faster,Action,-0.03166583333333333
1211,2011-09-16,I Don't Know How She Does It,24000000,9659074,24474463,2011,37,-14340926,474463,I Don't Know How She Does It,Comedy,-0.5975385833333333
1212,2013-12-20,Dhoom 3,24000000,8031955,11723620,2013,51,-15968045,-12276380,Dhoom 3,Action,-0.6653352083333334
1213,2009-10-02,Zombieland,23600000,75590286,102236596,2009,40,51990286,78636596,Zombieland,Comedy,2.202978220338983
1214,2018-11-16,Green Book,23000000,85080171,322983680,2018,46,62080171,299983680,Green Book,Comedy,2.6991378695652175
1215,2015-01-16,The Wedding Ringer,23000000,64460211,80171596,2015,3,41460211,57171596,The Wedding Ringer,Comedy,1.8026178695652173
1216,2011-10-07,The Ides of March,23000000,40962534,77735925,2011,40,17962534,54735925,The Ides of March,Drama,0.7809797391304348
1217,2014-01-10,Her,23000000,25568251,48163815,2014,2,2568251,25163815,Her,Drama,0.11166308695652175
1218,2012-02-17,Kari gurashi no Arietti,23000000,19192510,151496097,2012,7,-3807490,128496097,Kari gurashi no Arietti,Adventure,-0.16554304347826088
1219,2012-01-20,Haywire,23000000,18942396,36374700,2012,3,-4057604,13374700,Haywire,Thriller/Suspense,-0.1764175652173913
1220,2016-02-26,Eddie the Eagle,23000000,15789389,45060480,2016,8,-7210611,22060480,Eddie the Eagle,Drama,-0.3135048260869565
1221,2008-08-22,The Longshots,23000000,11511323,11778396,2008,34,-11488677,-11221604,The Longshots,Drama,-0.4995076956521739
1222,2007-09-14,In the Valley of Elah,23000000,6777741,24489150,2007,37,-16222259,1489150,In the Valley of Elah,Drama,-0.7053156086956521
1223,2009-09-25,Coco avant Chanel,23000000,6113834,50813834,2009,39,-16886166,27813834,Coco avant Chanel,Drama,-0.7341811304347826
1224,2013-06-28,Redemption,23000000,36686,13593473,2013,26,-22963314,-9406527,Redemption,Thriller/Suspense,-0.9984049565217391
1225,2008-04-25,Rogue,23000000,10452,4673377,2008,17,-22989548,-18326623,Rogue,Horror,-0.9995455652173914
1226,2011-03-15,Shi Yue Wei Cheng,23000000,0,44195779,2011,11,-23000000,21195779,Shi Yue Wei Cheng,Action,-1.0
1227,2007-06-22,1408,22500000,71985628,131263370,2007,25,49485628,108763370,1408,Horror,2.1993612444444444
1228,2016-11-18,Nocturnal Animals,22500000,10663357,32398681,2016,46,-11836643,9898681,Nocturnal Animals,Thriller/Suspense,-0.5260730222222222
1229,2015-04-24,The Water Diviner,22500000,4200117,31054727,2015,17,-18299883,8554727,The Water Diviner,Drama,-0.8133281333333333
1230,2007-09-28,The Game Plan,22000000,90648202,146590987,2007,39,68648202,124590987,The Game Plan,Comedy,3.120372818181818
1231,2014-02-28,Son of God,22000000,59700064,70949793,2014,9,37700064,48949793,Son of God,Drama,1.7136392727272727
1232,2014-08-08,The Hundred-Foot Journey,22000000,54235441,94270488,2014,32,32235441,72270488,The Hundred-Foot Journey,Romantic Comedy,1.4652473181818182
1233,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000,49008662,77229695,2012,31,27008662,55229695,Diary of a Wimpy Kid: Dog Days,Adventure,1.2276664545454545
1234,2009-09-18,The Informant!,22000000,33316821,41771168,2009,38,11316821,19771168,The Informant!,Thriller/Suspense,0.5144009545454545
1235,2013-11-22,Delivery Man,22000000,30659817,70536870,2013,47,8659817,48536870,Delivery Man,Comedy,0.39362804545454544
1236,2016-02-05,"Hail, Caesar!",22000000,30080225,64160680,2016,5,8080225,42160680,"Hail, Caesar!",Comedy,0.36728295454545457
1237,2008-08-27,Traitor,22000000,23530831,27882226,2008,35,1530831,5882226,Traitor,Thriller/Suspense,0.06958322727272727
1238,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,2017,20,-1261276,13609577,Diary of a Wimpy Kid: The Long Haul,Adventure,-0.05733072727272727
1239,2008-01-18,Mad Money,22000000,20668843,25044057,2008,3,-1331157,3044057,Mad Money,Comedy,-0.06050713636363637
1240,2013-11-27,Homefront,22000000,20158492,51695362,2013,48,-1841508,29695362,Homefront,Action,-0.0837049090909091
1241,2008-09-19,Igor,22000000,19528602,31013349,2008,38,-2471398,9013349,Igor,Adventure,-0.11233627272727273
1242,2015-09-04,The Transporter Refueled,22000000,16029670,69698495,2015,36,-5970330,47698495,The Transporter Refueled,Action,-0.27137863636363635
1243,2012-08-22,Hit & Run,22000000,13749300,17216955,2012,34,-8250700,-4783045,Hit & Run,Comedy,-0.3750318181818182
1244,2017-11-17,"Roman J. Israel, Esq.",22000000,11962712,12967012,2017,46,-10037288,-9032988,"Roman J. Israel, Esq.",Drama,-0.4562403636363636
1245,2013-12-04,Out of the Furnace,22000000,11330849,15434375,2013,49,-10669151,-6565625,Out of the Furnace,Drama,-0.48496140909090907
1246,2017-12-08,Just Getting Started,22000000,6069605,6756412,2017,49,-15930395,-15243588,Just Getting Started,Comedy,-0.7241088636363636
1247,2007-04-06,Zwartboek,22000000,4398532,27238354,2007,14,-17601468,5238354,Zwartboek,Thriller/Suspense,-0.8000667272727273
1248,2014-10-31,Before I Go to Sleep,22000000,3242457,19563579,2014,44,-18757543,-2436421,Before I Go to Sleep,Thriller/Suspense,-0.8526155909090909
1249,2010-10-08,Stone,22000000,1810078,4065020,2010,40,-20189922,-17934980,Stone,Drama,-0.9177237272727272
1250,2013-12-31,Metegol,22000000,0,34061097,2013,1,-22000000,12061097,Metegol,Adventure,-1.0
1251,2007-10-05,Michael Clayton,21500000,49033882,92987651,2007,40,27533882,71487651,Michael Clayton,Drama,1.2806456744186046
1252,2012-06-22,To Rome with Love,21500000,16684352,74326015,2012,25,-4815648,52826015,To Rome with Love,Romantic Comedy,-0.22398362790697673
1253,2012-11-16,Silver Linings Playbook,21000000,132092958,236412453,2012,46,111092958,215412453,Silver Linings Playbook,Drama,5.290140857142857
1254,2018-04-06,Blockers,21000000,60311495,94045328,2018,14,39311495,73045328,Blockers,Comedy,1.8719759523809525
1255,2010-04-16,Death at a Funeral,21000000,42739347,48977233,2010,15,21739347,27977233,Death at a Funeral,Comedy,1.035207
1256,2010-04-16,Death at a Funeral,21000000,42739347,48977233,2010,15,21739347,27977233,Death at a Funeral,Comedy,1.035207
1257,2007-08-17,Death at a Funeral,20000000,8580428,46790428,2007,33,-11419572,26790428,Death at a Funeral,Comedy,-0.5709786
1258,2007-08-17,Death at a Funeral,20000000,8580428,46790428,2007,33,-11419572,26790428,Death at a Funeral,Comedy,-0.5709786
1259,2010-11-05,For Colored Girls,21000000,37729698,38017873,2010,44,16729698,17017873,For Colored Girls,Drama,0.7966522857142857
1260,2007-01-05,Freedom Writers,21000000,36605602,43632609,2007,1,15605602,22632609,Freedom Writers,Drama,0.7431239047619047
1261,2017-08-04,Kidnap,21000000,30718107,34836080,2017,31,9718107,13836080,Kidnap,Thriller/Suspense,0.462767
1262,2008-03-14,Never Back Down,21000000,24850922,39319801,2008,11,3850922,18319801,Never Back Down,Action,0.1833772380952381
1263,2011-12-09,Tinker Tailor Soldier Spy,21000000,24149393,81452811,2011,49,3149393,60452811,Tinker Tailor Soldier Spy,Thriller/Suspense,0.14997109523809524
1264,2008-08-01,Swing Vote,21000000,16289867,17589867,2008,31,-4710133,-3410133,Swing Vote,Comedy,-0.2242920476190476
1265,2009-06-05,Away We Go,21000000,9451946,10108016,2009,23,-11548054,-10891984,Away We Go,Comedy,-0.5499073333333333
